Date,Open,High,Low,Close,Volume
2020-01-02,1675.9000244140625,1678.1400146484375,1653.52001953125,1666.77001953125,3459930000
2020-01-03,1655.02001953125,1664.0400390625,1648.5400390625,1660.8699951171875,3484700000
2020-01-06,1650.6600341796875,1664.8499755859375,1645.510009765625,1663.260009765625,3702460000
2020-01-07,1659.72998046875,1662.0999755859375,1653.3299560546875,1658.31005859375,3435910000
2020-01-08,1658.469970703125,1669.2900390625,1658.22998046875,1663.5899658203125,3726840000
2020-01-09,1669.8599853515625,1671.8199462890625,1663.780029296875,1664.989990234375,3641230000
2020-01-10,1665.469970703125,1666.75,1654.010009765625,1657.6400146484375,3214580000
2020-01-13,1658.97998046875,1669.6099853515625,1652.3199462890625,1669.6099853515625,3459390000
2020-01-14,1668.3900146484375,1684.3399658203125,1662.8599853515625,1675.739990234375,3687620000
2020-01-15,1673.68994140625,1688.1199951171875,1673.4000244140625,1682.4000244140625,3721490000
2020-01-16,1691.8199462890625,1706.1700439453125,1691.8199462890625,1705.219970703125,3540580000
2020-01-17,1712.9300537109375,1715.0799560546875,1697.68994140625,1699.6400146484375,3726220000
2020-01-21,1695.449951171875,1695.449951171875,1684.260009765625,1685.9000244140625,4104840000
2020-01-22,1691.0699462890625,1694.3699951171875,1682.93994140625,1684.4599609375,3623780000
2020-01-23,1680.5400390625,1687.8499755859375,1666.469970703125,1685.010009765625,3766710000
2020-01-24,1687.81005859375,1689.1500244140625,1653.18994140625,1662.22998046875,3708780000
2020-01-27,1660.8199462890625,1660.8199462890625,1632.260009765625,1644.1400146484375,3831050000
2020-01-28,1651.1300048828125,1661.18994140625,1651.1300048828125,1658.31005859375,3531570000
2020-01-29,1661.0799560546875,1663.77001953125,1649.0,1649.219970703125,3600250000
2020-01-30,1641.469970703125,1648.4300537109375,1630.93994140625,1648.219970703125,3790350000
2020-01-31,1643.68994140625,1643.68994140625,1610.6400146484375,1614.06005859375,4529700000
2020-02-03,1618.800048828125,1636.8800048828125,1618.800048828125,1632.2099609375,3760460000
2020-02-04,1644.4200439453125,1661.0,1644.4200439453125,1656.77001953125,3996900000
2020-02-05,1667.949951171875,1682.9599609375,1667.3800048828125,1681.9200439453125,4121480000
2020-02-06,1685.43994140625,1689.1700439453125,1677.2900390625,1677.4599609375,3887250000
2020-02-07,1673.530029296875,1673.530029296875,1654.31005859375,1656.780029296875,3733920000
2020-02-10,1654.9200439453125,1667.699951171875,1653.6700439453125,1667.6700439453125,3462730000
2020-02-11,1674.5,1686.010009765625,1674.0,1677.510009765625,3762940000
2020-02-12,1684.3900146484375,1690.06005859375,1683.02001953125,1689.3800048828125,3930910000
2020-02-13,1684.5799560546875,1696.5400390625,1680.3800048828125,1693.739990234375,3500890000
2020-02-14,1694.8699951171875,1695.1700439453125,1683.469970703125,1687.5799560546875,3419700000
2020-02-18,1686.030029296875,1687.3800048828125,1674.5999755859375,1683.52001953125,3750400000
2020-02-19,1685.3299560546875,1698.1600341796875,1685.3299560546875,1692.5699462890625,3614200000
2020-02-20,1689.4200439453125,1698.9100341796875,1677.6199951171875,1696.0699462890625,4019180000
