Date,Open,High,Low,Close,Volume
2020-01-01,4.016786098480225,4.018199920654297,4.016300201416016,4.016786098480225,0
2020-01-02,4.016300201416016,4.038700103759766,4.000820159912109,4.016300201416016,0
2020-01-03,4.02370023727417,4.067005157470703,4.021124839782715,4.023399829864502,0
2020-01-06,4.057000160217285,4.066199779510498,4.0449419021606445,4.057000160217285,0
2020-01-07,4.060500144958496,4.09060001373291,4.043024063110352,4.060400009155273,0
2020-01-08,4.066199779510498,4.076399803161621,4.044099807739258,4.066199779510498,0
2020-01-09,4.06279993057251,4.084700107574463,4.037520885467529,4.06279993057251,0
2020-01-10,4.092199802398682,4.09250020980835,4.061030864715576,4.092100143432617,0
2020-01-13,4.090400218963623,4.138800144195557,4.0880279541015625,4.070499897003174,0
2020-01-14,4.145899772644043,4.15749979019165,4.126049995422363,4.1458001136779785,0
2020-01-15,4.13129997253418,4.1819000244140625,4.110199928283691,4.13129997253418,0
2020-01-16,4.1743998527526855,4.190499782562256,4.15939998626709,4.174200057983398,0
2020-01-17,4.183700084686279,4.188700199127197,4.171506881713867,4.183599948883057,0
2020-01-20,4.161600112915039,4.186200141906738,4.157400131225586,4.161600112915039,0
2020-01-21,4.188700199127197,4.2052001953125,4.166776180267334,4.188499927520752,0
2020-01-22,4.210899829864502,4.211299896240234,4.1793999671936035,4.210899829864502,0
2020-01-23,4.181399822235107,4.18779993057251,4.155600070953369,4.181300163269043,0
2020-01-24,4.168799877166748,4.187600135803223,4.14739990234375,4.169099807739258,0
2020-01-27,4.1595001220703125,4.229700088500977,4.1595001220703125,4.1595001220703125,0
2020-01-28,4.206099987030029,4.215700149536133,4.1869001388549805,4.206099987030029,0
2020-01-29,4.193299770355225,4.221099853515625,4.181700229644775,4.193399906158447,0
2020-01-30,4.228799819946289,4.269199848175049,4.22669792175293,4.228899955749512,0
2020-01-31,4.242199897766113,4.284200191497803,4.240011215209961,4.242199897766113,0
2020-02-03,4.282599925994873,4.282599925994873,4.228579044342041,4.282599925994873,0
2020-02-04,4.246500015258789,4.247499942779541,4.223199844360352,4.246799945831299,0
2020-02-05,4.253900051116943,4.258600234985352,4.223810195922852,4.253699779510498,0
2020-02-06,4.23360013961792,4.270899772644043,4.2072248458862305,4.23360013961792,0
2020-02-07,4.280900001525879,4.3221001625061035,4.277200222015381,4.280799865722656,0
2020-02-10,4.320400238037109,4.325500011444092,4.304379940032959,4.320400238037109,0
2020-02-11,4.323200225830078,4.3354997634887695,4.296500205993652,4.320974826812744,0
2020-02-12,4.327530860900879,4.347300052642822,4.323500156402588,4.327530860900879,0
2020-02-13,4.354599952697754,4.380099773406982,4.309545040130615,4.354499816894531,0
2020-02-14,4.346646785736084,4.348899841308594,4.30049991607666,4.346766948699951,0
2020-02-17,4.296999931335449,4.323699951171875,4.294353008270264,4.296999931335449,0
2020-02-18,4.326600074768066,4.353899955749512,4.321497917175293,4.326499938964844,0
2020-02-19,4.354899883270264,4.375400066375732,4.35247802734375,4.354800224304199,0
2020-02-20,4.3643999099731445,4.395599842071533,4.329676151275635,4.363999843597412,0
