Date,Open,High,Low,Close,Volume
2020-01-02,66.47000122070312,66.56999969482422,65.7300033569336,66.25,25810
2020-01-03,66.29000091552734,69.4800033569336,66.22000122070312,68.5999984741211,78848
2020-01-06,69.06999969482422,70.72000122070312,68.19000244140625,68.91000366210938,51933
2020-01-07,68.58000183105469,68.73999786376953,67.6500015258789,68.2699966430664,41178
2020-01-08,68.47000122070312,71.98999786376953,64.94000244140625,65.44000244140625,85232
2020-01-09,65.79000091552734,66.08999633789062,64.55000305175781,65.37000274658203,50520
2020-01-10,65.41000366210938,65.66000366210938,64.86000061035156,64.9800033569336,46595
2020-01-13,65.18000030517578,65.25,63.91999816894531,64.19999694824219,35430
2020-01-14,64.22000122070312,65.04000091552734,63.90999984741211,64.48999786376953,34682
2020-01-15,64.45999908447266,64.61000061035156,63.54999923706055,64.0,34164
2020-01-16,64.30999755859375,64.95999908447266,63.91999816894531,64.62000274658203,38391
2020-01-17,64.75,65.13999938964844,64.48999786376953,64.8499984741211,35541
2020-01-21,65.4000015258789,66.0,64.05999755859375,64.58999633789062,50484
2020-01-22,64.54000091552734,64.58999633789062,62.529998779296875,63.209999084472656,35127
2020-01-23,62.630001068115234,62.779998779296875,61.25,62.040000915527344,43330
2020-01-24,62.119998931884766,62.459999084472656,60.220001220703125,60.689998626708984,43263
2020-01-27,60.279998779296875,60.4900016784668,58.5,59.31999969482422,39367
2020-01-28,58.95000076293945,60.11000061035156,58.5,59.5099983215332,41537
2020-01-29,59.66999816894531,60.61000061035156,59.25,59.810001373291016,21453
2020-01-30,59.61000061035156,59.61000061035156,57.72999954223633,58.290000915527344,17435
2020-01-31,59.06999969482422,59.529998779296875,57.97999954223633,58.15999984741211,68547
2020-02-03,55.849998474121094,56.7599983215332,54.06999969482422,54.45000076293945,66338
2020-02-04,54.150001525878906,55.63999938964844,53.689998626708984,53.959999084472656,52393
2020-02-05,53.880001068115234,56.470001220703125,53.880001068115234,55.279998779296875,56117
2020-02-06,55.56999969482422,56.560001373291016,54.2400016784668,54.93000030517578,50605
2020-02-07,55.36000061035156,55.470001220703125,54.209999084472656,54.470001220703125,43796
2020-02-10,54.2400016784668,54.70000076293945,53.11000061035156,53.27000045776367,35920
2020-02-11,53.349998474121094,54.65999984741211,53.349998474121094,54.0099983215332,36294
2020-02-12,54.18000030517578,56.29999923706055,54.18000030517578,55.790000915527344,43350
2020-02-13,56.34000015258789,56.83000183105469,54.970001220703125,56.34000015258789,48775
2020-02-14,56.400001525878906,57.529998779296875,56.15999984741211,57.31999969482422,41913
